population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda a população,1,Óbitos,416,Tuvalu,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,3.7626967454183693,5.273171913578832,2.306782830205024
1,Toda a população,1,Óbitos,145,Kuwait,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,1.0274552972789963,1.1577036892074506,0.9050102629325109
1,Toda a população,1,Óbitos,180,Quênia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,14.221059345974723,19.448004387283024,10.465580112478127
1,Toda a população,1,Óbitos,170,Congo,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2013,7.111979313440012,9.23896026031941,4.431321981404654
1,Toda a população,1,Óbitos,161,Bangladesh,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,9.150107684920576,12.753346554967987,6.097285217585012
1,Toda a população,1,Óbitos,44,Bósnia e Herzegovina,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.033715814162767,2.33844353606351,1.681204810941436
1,Toda a população,1,Óbitos,161,Bangladesh,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,8.927895047201739,12.315692612091661,6.051553952412493
1,Toda a população,1,Óbitos,197,Suazilândia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,6.159006329824725,8.474373359830238,4.212958725235172
1,Toda a população,1,Óbitos,67,Japão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.6070385139396746,3.8702531276959964,3.2340020314785685
1,Toda a população,1,Óbitos,75,Áustria,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.6218289617375494,2.929090668262263,2.330694784632449
1,Toda a população,1,Óbitos,147,Líbia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.1987613436788425,1.6613498039447367,0.7825044848314395
